code_module,code_presentation,id_student,landmark_day,gender,region,highest_education,imd_band,age_band,disability,num_of_prev_attempts,studied_credits,date_registration,total_click_25,active_days_25,distinct_resources_25,no_vle_activity_25,n_opportunity_25,n_submitted_25,n_missing_25,submission_rate_25,avg_score_25,avg_submit_delay_25,no_assessment_opportunity_25,eligible_at_25,target_churn_after_25,final_result,date_unregistration,cohort_status_25
AAA,2013J,290201,25,M,Wales,A Level or Equivalent,20-30%,0-35,N,0,60,-96.0,554.0,15.0,26.0,0.0,1.0,1.0,0.0,1.0,78.0,-1.0,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,290757,25,M,North Western Region,A Level or Equivalent,30-40%,0-35,N,0,60,-141.0,130.0,5.0,16.0,0.0,1.0,1.0,0.0,1.0,75.0,-1.0,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,291334,25,M,South East Region,A Level or Equivalent,90-100%,35-55,N,0,60,-132.0,909.0,23.0,37.0,0.0,1.0,1.0,0.0,1.0,85.0,-1.0,0.0,1,0.0,Distinction,,model_eligible
AAA,2013J,293699,25,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,N,0,120,-27.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,,,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,294570,25,M,South East Region,HE Qualification,90-100%,55<=,N,0,60,-80.0,368.0,15.0,23.0,0.0,1.0,1.0,0.0,1.0,72.0,-3.0,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,294594,25,M,South East Region,A Level or Equivalent,90-100%,0-35,N,0,60,-145.0,205.0,14.0,18.0,0.0,1.0,1.0,0.0,1.0,61.0,-1.0,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,295741,25,M,South East Region,A Level or Equivalent,40-50%,35-55,N,0,240,-17.0,242.0,17.0,27.0,0.0,1.0,1.0,0.0,1.0,38.0,-1.0,0.0,1,0.0,Fail,,model_eligible
AAA,2013J,296332,25,M,South Region,Post Graduate Qualification,90-100%,55<=,N,0,60,-115.0,400.0,16.0,30.0,0.0,1.0,1.0,0.0,1.0,91.0,-1.0,0.0,1,0.0,Distinction,,model_eligible
AAA,2013J,298696,25,F,South East Region,HE Qualification,80-90%,0-35,N,0,60,-32.0,152.0,12.0,16.0,0.0,1.0,1.0,0.0,1.0,77.0,0.0,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,300398,25,M,West Midlands Region,A Level or Equivalent,30-40%,35-55,N,0,60,-59.0,353.0,15.0,27.0,0.0,1.0,1.0,0.0,1.0,82.0,1.0,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,302302,25,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,N,0,60,-83.0,119.0,7.0,12.0,0.0,1.0,1.0,0.0,1.0,58.0,-1.0,0.0,1,0.0,Fail,,model_eligible
AAA,2013J,305152,25,M,North Western Region,A Level or Equivalent,70-80%,0-35,N,0,60,-18.0,102.0,4.0,11.0,0.0,1.0,1.0,0.0,1.0,64.0,0.0,0.0,1,0.0,Fail,,model_eligible
AAA,2013J,305386,25,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,Y,0,120,-66.0,376.0,19.0,22.0,0.0,1.0,1.0,0.0,1.0,75.0,0.0,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,306107,25,M,West Midlands Region,A Level or Equivalent,50-60%,35-55,N,0,120,-107.0,207.0,12.0,22.0,0.0,1.0,1.0,0.0,1.0,73.0,-1.0,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,306466,25,M,East Anglian Region,A Level or Equivalent,90-100%,35-55,N,0,60,-58.0,217.0,7.0,19.0,0.0,1.0,1.0,0.0,1.0,81.0,-12.0,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,306897,25,F,London Region,A Level or Equivalent,10-20,0-35,N,0,60,-123.0,742.0,25.0,29.0,0.0,1.0,1.0,0.0,1.0,72.0,-3.0,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,307061,25,F,East Midlands Region,HE Qualification,10-20,0-35,N,0,60,-31.0,198.0,11.0,25.0,0.0,1.0,1.0,0.0,1.0,82.0,0.0,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,307866,25,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,N,0,60,-107.0,366.0,12.0,29.0,0.0,1.0,1.0,0.0,1.0,47.0,0.0,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,311917,25,M,South West Region,A Level or Equivalent,60-70%,55<=,N,0,120,-121.0,404.0,15.0,26.0,0.0,1.0,1.0,0.0,1.0,55.0,-1.0,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,312537,25,M,South Region,Post Graduate Qualification,90-100%,55<=,N,0,60,-79.0,2791.0,26.0,28.0,0.0,1.0,1.0,0.0,1.0,88.0,0.0,0.0,1,0.0,Distinction,,model_eligible
AAA,2013J,312782,25,M,South Region,A Level or Equivalent,90-100%,0-35,N,0,60,-59.0,73.0,5.0,9.0,0.0,1.0,1.0,0.0,1.0,89.0,-1.0,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,318933,25,F,East Anglian Region,HE Qualification,80-90%,0-35,N,0,120,-100.0,226.0,17.0,17.0,0.0,1.0,1.0,0.0,1.0,70.0,-3.0,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,319047,25,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,N,0,60,-47.0,646.0,22.0,24.0,0.0,1.0,0.0,1.0,0.0,,,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,321942,25,M,South Region,HE Qualification,90-100%,55<=,N,0,60,-67.0,1914.0,24.0,26.0,0.0,1.0,1.0,0.0,1.0,82.0,-2.0,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,324002,25,M,East Anglian Region,HE Qualification,40-50%,35-55,N,0,60,-32.0,487.0,17.0,25.0,0.0,1.0,1.0,0.0,1.0,85.0,0.0,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,324084,25,F,South West Region,A Level or Equivalent,10-20,35-55,N,0,60,-165.0,273.0,16.0,16.0,0.0,1.0,1.0,0.0,1.0,58.0,-3.0,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,324282,25,M,South East Region,A Level or Equivalent,90-100%,0-35,N,0,120,-32.0,29.0,5.0,8.0,0.0,1.0,1.0,0.0,1.0,38.0,-1.0,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,331358,25,F,South Region,HE Qualification,90-100%,35-55,N,0,60,-67.0,1079.0,22.0,50.0,0.0,1.0,1.0,0.0,1.0,84.0,-1.0,0.0,1,1.0,Withdrawn,53.0,model_eligible
AAA,2013J,332789,25,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,N,0,60,-64.0,120.0,7.0,16.0,0.0,1.0,1.0,0.0,1.0,69.0,-1.0,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,333059,25,M,Scotland,A Level or Equivalent,20-30%,0-35,N,0,120,-103.0,44.0,4.0,7.0,0.0,1.0,1.0,0.0,1.0,72.0,0.0,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,333323,25,M,Scotland,HE Qualification,80-90%,0-35,N,0,60,-53.0,146.0,6.0,18.0,0.0,1.0,1.0,0.0,1.0,77.0,0.0,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,334259,25,F,London Region,A Level or Equivalent,50-60%,0-35,N,0,150,-32.0,184.0,8.0,18.0,0.0,1.0,1.0,0.0,1.0,57.0,0.0,0.0,1,0.0,Fail,,model_eligible
AAA,2013J,334333,25,F,South West Region,A Level or Equivalent,0-10%,0-35,Y,0,240,-192.0,115.0,15.0,14.0,0.0,1.0,1.0,0.0,1.0,36.0,-1.0,0.0,1,1.0,Withdrawn,65.0,model_eligible
AAA,2013J,335764,25,F,South East Region,A Level or Equivalent,20-30%,0-35,N,0,60,-196.0,761.0,22.0,21.0,0.0,1.0,1.0,0.0,1.0,86.0,0.0,0.0,1,1.0,Withdrawn,160.0,model_eligible
AAA,2013J,336207,25,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,N,0,120,-110.0,471.0,18.0,24.0,0.0,1.0,1.0,0.0,1.0,71.0,-2.0,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,339972,25,M,North Region,A Level or Equivalent,80-90%,0-35,N,0,60,-57.0,85.0,4.0,13.0,0.0,1.0,1.0,0.0,1.0,68.0,-3.0,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,342007,25,F,West Midlands Region,HE Qualification,70-80%,0-35,N,0,60,-71.0,648.0,19.0,32.0,0.0,1.0,1.0,0.0,1.0,75.0,1.0,0.0,1,1.0,Withdrawn,51.0,model_eligible
AAA,2013J,342514,25,M,Scotland,Lower Than A Level,50-60%,55<=,N,0,60,-81.0,297.0,14.0,21.0,0.0,1.0,1.0,0.0,1.0,68.0,-7.0,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,342972,25,M,Yorkshire Region,HE Qualification,0-10%,0-35,N,0,60,-60.0,151.0,9.0,17.0,0.0,1.0,1.0,0.0,1.0,62.0,-5.0,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,343446,25,M,Ireland,HE Qualification,70-80%,35-55,N,0,120,-49.0,753.0,17.0,34.0,0.0,1.0,1.0,0.0,1.0,74.0,0.0,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,344282,25,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,N,0,60,-12.0,28.0,6.0,8.0,0.0,1.0,1.0,0.0,1.0,61.0,-1.0,0.0,1,0.0,Fail,,model_eligible
AAA,2013J,345068,25,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,Y,0,180,-37.0,102.0,5.0,13.0,0.0,1.0,1.0,0.0,1.0,70.0,0.0,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,345357,25,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,N,0,60,-18.0,283.0,13.0,17.0,0.0,1.0,1.0,0.0,1.0,75.0,-3.0,0.0,1,0.0,Distinction,,model_eligible
AAA,2013J,346025,25,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,N,0,120,-75.0,158.0,18.0,17.0,0.0,1.0,1.0,0.0,1.0,85.0,0.0,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,346843,25,F,Scotland,HE Qualification,50-60%,35-55,N,0,120,-44.0,106.0,5.0,12.0,0.0,1.0,0.0,1.0,0.0,,,0.0,1,0.0,Fail,,model_eligible
AAA,2013J,350188,25,M,North Western Region,HE Qualification,80-90%,35-55,N,0,60,-49.0,150.0,10.0,17.0,0.0,1.0,1.0,0.0,1.0,75.0,0.0,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,357668,25,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,N,0,60,-38.0,41.0,6.0,6.0,0.0,1.0,1.0,0.0,1.0,49.0,0.0,0.0,1,0.0,Fail,,model_eligible
AAA,2013J,364177,25,M,East Anglian Region,Lower Than A Level,70-80%,35-55,N,0,60,-129.0,174.0,14.0,11.0,0.0,1.0,1.0,0.0,1.0,64.0,-4.0,0.0,1,0.0,Fail,,model_eligible
AAA,2013J,365244,25,F,London Region,A Level or Equivalent,0-10%,0-35,N,0,120,-38.0,291.0,13.0,26.0,0.0,1.0,1.0,0.0,1.0,64.0,0.0,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,365642,25,M,East Anglian Region,Lower Than A Level,10-20,35-55,N,0,60,-52.0,364.0,15.0,28.0,0.0,1.0,1.0,0.0,1.0,68.0,-4.0,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,366483,25,M,South West Region,HE Qualification,40-50%,0-35,N,0,60,-4.0,272.0,15.0,19.0,0.0,1.0,1.0,0.0,1.0,88.0,-1.0,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,368194,25,F,South West Region,A Level or Equivalent,50-60%,0-35,Y,0,120,-123.0,37.0,2.0,10.0,0.0,1.0,1.0,0.0,1.0,54.0,0.0,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,368824,25,M,Wales,HE Qualification,50-60%,35-55,N,0,120,-60.0,19.0,1.0,7.0,0.0,1.0,1.0,0.0,1.0,61.0,-1.0,0.0,1,0.0,Fail,,model_eligible
AAA,2013J,368963,25,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,N,0,180,-19.0,257.0,11.0,25.0,0.0,1.0,1.0,0.0,1.0,58.0,1.0,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,376439,25,M,North Region,HE Qualification,Unknown,0-35,N,0,60,-87.0,507.0,20.0,23.0,0.0,1.0,1.0,0.0,1.0,86.0,0.0,0.0,1,0.0,Distinction,,model_eligible
AAA,2013J,376581,25,F,South Region,A Level or Equivalent,80-90%,35-55,N,0,60,-64.0,410.0,8.0,19.0,0.0,1.0,1.0,0.0,1.0,86.0,-1.0,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,380953,25,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,N,0,60,-155.0,251.0,19.0,17.0,0.0,1.0,1.0,0.0,1.0,73.0,-2.0,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,383254,25,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,N,0,120,-61.0,126.0,14.0,19.0,0.0,1.0,1.0,0.0,1.0,74.0,-1.0,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,386924,25,M,Ireland,Lower Than A Level,Unknown,0-35,N,0,120,-192.0,35.0,8.0,4.0,0.0,1.0,0.0,1.0,0.0,,,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,386952,25,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,N,0,120,-38.0,173.0,14.0,17.0,0.0,1.0,1.0,0.0,1.0,67.0,0.0,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,388722,25,F,London Region,Lower Than A Level,80-90%,35-55,N,0,60,-179.0,211.0,9.0,17.0,0.0,1.0,1.0,0.0,1.0,65.0,2.0,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,388885,25,M,South West Region,A Level or Equivalent,90-100%,35-55,N,0,60,-185.0,154.0,10.0,19.0,0.0,1.0,1.0,0.0,1.0,51.0,0.0,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,390890,25,M,Scotland,A Level or Equivalent,0-10%,0-35,N,0,90,-31.0,281.0,15.0,22.0,0.0,1.0,1.0,0.0,1.0,75.0,0.0,0.0,1,1.0,Withdrawn,202.0,model_eligible
AAA,2013J,392756,25,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,N,0,120,-58.0,125.0,10.0,22.0,0.0,1.0,1.0,0.0,1.0,53.0,0.0,0.0,1,0.0,Fail,,model_eligible
AAA,2013J,392931,25,F,North Western Region,A Level or Equivalent,50-60%,35-55,N,0,120,-54.0,332.0,12.0,23.0,0.0,1.0,0.0,1.0,0.0,,,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,393207,25,M,North Western Region,A Level or Equivalent,60-70%,0-35,N,0,60,-38.0,216.0,8.0,21.0,0.0,1.0,1.0,0.0,1.0,68.0,-1.0,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,396872,25,M,Yorkshire Region,HE Qualification,50-60%,0-35,N,0,180,-23.0,158.0,7.0,15.0,0.0,1.0,1.0,0.0,1.0,63.0,0.0,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,398552,25,M,Yorkshire Region,Lower Than A Level,90-100%,0-35,N,0,240,-57.0,212.0,10.0,28.0,0.0,1.0,1.0,0.0,1.0,54.0,-2.0,0.0,1,0.0,Fail,,model_eligible
AAA,2013J,401869,25,F,South East Region,Lower Than A Level,80-90%,0-35,N,0,60,-53.0,322.0,15.0,22.0,0.0,1.0,1.0,0.0,1.0,55.0,0.0,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,402470,25,M,South West Region,Lower Than A Level,50-60%,35-55,N,0,60,-130.0,423.0,18.0,20.0,0.0,1.0,1.0,0.0,1.0,80.0,-3.0,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,404804,25,M,Wales,Lower Than A Level,20-30%,35-55,N,0,120,-129.0,214.0,9.0,19.0,0.0,1.0,1.0,0.0,1.0,52.0,-1.0,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,405088,25,M,North Region,A Level or Equivalent,20-30%,0-35,N,0,120,-67.0,166.0,9.0,13.0,0.0,1.0,1.0,0.0,1.0,85.0,0.0,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,414117,25,M,Yorkshire Region,A Level or Equivalent,50-60%,0-35,N,0,120,-73.0,203.0,15.0,18.0,0.0,1.0,1.0,0.0,1.0,81.0,-1.0,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,415969,25,M,West Midlands Region,HE Qualification,0-10%,35-55,N,0,90,-60.0,663.0,19.0,29.0,0.0,1.0,1.0,0.0,1.0,67.0,1.0,0.0,1,1.0,Withdrawn,172.0,model_eligible
AAA,2013J,420087,25,M,Scotland,A Level or Equivalent,40-50%,0-35,Y,0,60,-15.0,108.0,4.0,21.0,0.0,1.0,1.0,0.0,1.0,80.0,1.0,0.0,1,0.0,Fail,,model_eligible
AAA,2013J,429958,25,F,North Western Region,A Level or Equivalent,70-80%,0-35,N,0,60,-58.0,85.0,6.0,16.0,0.0,1.0,1.0,0.0,1.0,59.0,0.0,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,441018,25,F,South East Region,A Level or Equivalent,70-80%,0-35,N,0,150,-52.0,128.0,9.0,11.0,0.0,1.0,1.0,0.0,1.0,54.0,-1.0,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,441888,25,M,London Region,A Level or Equivalent,20-30%,0-35,N,0,120,-53.0,151.0,8.0,24.0,0.0,1.0,1.0,0.0,1.0,74.0,1.0,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,442442,25,M,South West Region,HE Qualification,80-90%,0-35,N,0,120,-32.0,440.0,15.0,27.0,0.0,1.0,1.0,0.0,1.0,39.0,0.0,0.0,1,1.0,Withdrawn,119.0,model_eligible
AAA,2013J,444677,25,M,London Region,HE Qualification,30-40%,0-35,N,0,60,-38.0,223.0,14.0,18.0,0.0,1.0,1.0,0.0,1.0,91.0,0.0,0.0,1,0.0,Distinction,,model_eligible
AAA,2013J,470588,25,M,South East Region,HE Qualification,90-100%,35-55,N,0,60,-43.0,254.0,8.0,14.0,0.0,1.0,1.0,0.0,1.0,86.0,0.0,0.0,1,1.0,Withdrawn,73.0,model_eligible
AAA,2013J,489455,25,F,South West Region,A Level or Equivalent,20-30%,0-35,N,0,60,-120.0,355.0,16.0,25.0,0.0,1.0,1.0,0.0,1.0,74.0,-4.0,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,494424,25,F,North Region,A Level or Equivalent,80-90%,0-35,N,0,60,-38.0,43.0,1.0,12.0,0.0,1.0,0.0,1.0,0.0,,,0.0,1,0.0,Fail,,model_eligible
AAA,2013J,495284,25,M,South East Region,HE Qualification,80-90%,0-35,N,0,120,-29.0,311.0,14.0,20.0,0.0,1.0,1.0,0.0,1.0,73.0,-1.0,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,498857,25,M,North Western Region,HE Qualification,80-90%,35-55,N,0,60,-16.0,219.0,13.0,21.0,0.0,1.0,1.0,0.0,1.0,77.0,0.0,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,508818,25,M,London Region,A Level or Equivalent,40-50%,0-35,N,0,120,-156.0,509.0,13.0,19.0,0.0,1.0,1.0,0.0,1.0,73.0,0.0,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,512460,25,M,South East Region,HE Qualification,90-100%,0-35,N,0,120,-32.0,75.0,8.0,15.0,0.0,1.0,1.0,0.0,1.0,59.0,0.0,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,544103,25,M,North Western Region,HE Qualification,40-50%,0-35,N,0,120,-127.0,740.0,20.0,24.0,0.0,1.0,1.0,0.0,1.0,82.0,-1.0,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,550383,25,M,South East Region,HE Qualification,60-70%,0-35,N,0,60,-51.0,325.0,16.0,19.0,0.0,1.0,1.0,0.0,1.0,77.0,0.0,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,564450,25,M,West Midlands Region,HE Qualification,80-90%,0-35,N,0,120,-43.0,43.0,1.0,6.0,0.0,1.0,1.0,0.0,1.0,64.0,-1.0,0.0,1,0.0,Fail,,model_eligible
AAA,2013J,568601,25,F,Scotland,HE Qualification,30-40%,0-35,N,0,60,-30.0,217.0,7.0,16.0,0.0,1.0,1.0,0.0,1.0,85.0,0.0,0.0,1,1.0,Withdrawn,128.0,model_eligible
AAA,2013J,572652,25,M,West Midlands Region,HE Qualification,70-80%,0-35,N,0,120,-158.0,157.0,10.0,16.0,0.0,1.0,1.0,0.0,1.0,71.0,0.0,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,580389,25,M,Ireland,HE Qualification,90-100%,0-35,N,0,120,-22.0,508.0,12.0,25.0,0.0,1.0,1.0,0.0,1.0,75.0,0.0,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,581129,25,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,N,0,120,-38.0,88.0,3.0,14.0,0.0,1.0,0.0,1.0,0.0,,,0.0,1,0.0,Fail,,model_eligible
AAA,2013J,588775,25,M,South West Region,A Level or Equivalent,90-100%,0-35,N,0,120,-17.0,1081.0,24.0,28.0,0.0,1.0,1.0,0.0,1.0,85.0,-1.0,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,591774,25,M,South Region,Post Graduate Qualification,90-100%,35-55,N,0,60,-46.0,166.0,7.0,18.0,0.0,1.0,1.0,0.0,1.0,88.0,0.0,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,603861,25,M,North Region,HE Qualification,Unknown,55<=,N,0,60,-38.0,218.0,15.0,18.0,0.0,1.0,1.0,0.0,1.0,61.0,0.0,0.0,1,1.0,Withdrawn,241.0,model_eligible
AAA,2013J,606143,25,M,Scotland,Post Graduate Qualification,90-100%,35-55,N,0,60,-43.0,200.0,11.0,13.0,0.0,1.0,1.0,0.0,1.0,78.0,0.0,0.0,1,0.0,Fail,,model_eligible
AAA,2013J,704156,25,M,South Region,HE Qualification,90-100%,55<=,N,0,120,-29.0,574.0,18.0,36.0,0.0,1.0,1.0,0.0,1.0,67.0,-1.0,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,705379,25,M,West Midlands Region,A Level or Equivalent,60-70%,55<=,N,0,120,-57.0,470.0,19.0,21.0,0.0,1.0,1.0,0.0,1.0,81.0,0.0,0.0,1,0.0,Distinction,,model_eligible
AAA,2013J,749412,25,M,South Region,Lower Than A Level,70-80%,55<=,N,0,60,-138.0,928.0,24.0,21.0,0.0,1.0,1.0,0.0,1.0,83.0,-3.0,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,760729,25,M,West Midlands Region,A Level or Equivalent,60-70%,55<=,N,0,60,-67.0,1164.0,22.0,27.0,0.0,1.0,1.0,0.0,1.0,80.0,-1.0,0.0,1,0.0,Distinction,,model_eligible
AAA,2013J,905042,25,F,East Anglian Region,A Level or Equivalent,90-100%,35-55,N,0,60,-91.0,415.0,16.0,27.0,0.0,1.0,1.0,0.0,1.0,64.0,-2.0,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,949618,25,F,South West Region,A Level or Equivalent,50-60%,35-55,N,0,60,-59.0,271.0,13.0,21.0,0.0,1.0,1.0,0.0,1.0,63.0,-1.0,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,958987,25,M,North Western Region,HE Qualification,40-50%,35-55,N,0,60,-67.0,132.0,11.0,14.0,0.0,1.0,1.0,0.0,1.0,78.0,-1.0,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,968578,25,F,East Anglian Region,A Level or Equivalent,40-50%,35-55,N,0,60,-170.0,82.0,7.0,13.0,0.0,1.0,0.0,1.0,0.0,,,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,969076,25,M,South West Region,A Level or Equivalent,80-90%,35-55,N,0,180,-42.0,525.0,24.0,21.0,0.0,1.0,1.0,0.0,1.0,82.0,-1.0,0.0,1,1.0,Withdrawn,173.0,model_eligible
AAA,2013J,971027,25,F,West Midlands Region,HE Qualification,90-100%,35-55,N,0,60,-62.0,563.0,19.0,25.0,0.0,1.0,1.0,0.0,1.0,76.0,0.0,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,978739,25,M,South Region,HE Qualification,90-100%,35-55,N,0,60,-108.0,1214.0,18.0,38.0,0.0,1.0,1.0,0.0,1.0,59.0,-1.0,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,1035023,25,F,London Region,Lower Than A Level,30-40%,35-55,N,0,60,-87.0,282.0,18.0,18.0,0.0,1.0,1.0,0.0,1.0,73.0,0.0,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,1105478,25,M,Scotland,HE Qualification,80-90%,55<=,N,0,60,-144.0,347.0,19.0,23.0,0.0,1.0,1.0,0.0,1.0,90.0,0.0,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,1352868,25,M,Yorkshire Region,A Level or Equivalent,20-30%,35-55,N,0,60,-63.0,345.0,12.0,24.0,0.0,1.0,1.0,0.0,1.0,66.0,0.0,0.0,1,1.0,Withdrawn,203.0,model_eligible
AAA,2013J,1401935,25,M,West Midlands Region,A Level or Equivalent,70-80%,35-55,N,0,60,-35.0,113.0,4.0,11.0,0.0,1.0,0.0,1.0,0.0,,,0.0,1,0.0,Fail,,model_eligible
AAA,2013J,1402638,25,F,East Midlands Region,HE Qualification,30-40%,35-55,N,0,60,-195.0,268.0,15.0,20.0,0.0,1.0,1.0,0.0,1.0,77.0,2.0,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,1414443,25,F,Yorkshire Region,A Level or Equivalent,10-20,35-55,N,0,120,-169.0,643.0,9.0,43.0,0.0,1.0,0.0,1.0,0.0,,,0.0,1,0.0,Fail,,model_eligible
AAA,2013J,1456619,25,M,South West Region,A Level or Equivalent,90-100%,35-55,N,0,60,-87.0,317.0,16.0,24.0,0.0,1.0,0.0,1.0,0.0,,,0.0,1,1.0,Withdrawn,27.0,model_eligible
AAA,2013J,1465690,25,M,West Midlands Region,HE Qualification,40-50%,35-55,N,0,120,-38.0,506.0,15.0,23.0,0.0,1.0,1.0,0.0,1.0,85.0,0.0,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,1472925,25,F,East Anglian Region,Lower Than A Level,40-50%,35-55,Y,0,60,20.0,57.0,2.0,11.0,0.0,1.0,0.0,1.0,0.0,,,0.0,1,0.0,Fail,,model_eligible
AAA,2013J,1488959,25,M,London Region,A Level or Equivalent,70-80%,35-55,N,0,60,-30.0,615.0,19.0,28.0,0.0,1.0,1.0,0.0,1.0,67.0,1.0,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,1518989,25,F,South East Region,Lower Than A Level,80-90%,35-55,N,0,60,-102.0,970.0,16.0,27.0,0.0,1.0,1.0,0.0,1.0,78.0,0.0,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,1618738,25,M,London Region,Lower Than A Level,90-100%,35-55,N,0,60,-95.0,275.0,6.0,25.0,0.0,1.0,1.0,0.0,1.0,84.0,0.0,0.0,1,0.0,Pass,,model_eligible
AAA,2013J,1620151,25,M,South Region,HE Qualification,90-100%,35-55,N,0,60,-95.0,553.0,12.0,30.0,0.0,1.0,1.0,0.0,1.0,85.0,0.0,0.0,1,0.0,Fail,,model_eligible
AAA,2013J,1626710,25,M,North Western Region,A Level or Equivalent,60-70%,35-55,N,0,60,-195.0,957.0,24.0,25.0,0.0,1.0,1.0,0.0,1.0,82.0,-2.0,0.0,1,0.0,Distinction,,model_eligible
